sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;comercio;charcuteria;el_socorro;2;13;6/10/2016;6890000;microempresarial
masculino;comercio;tienda;versalles_no_2;1;3;19/09/2016;6890000;microempresarial
femenino;comercio;variedades;robledo;2;7;11/03/2016;6800000;microempresarial
masculino;industria;fabrica_de;popular;2;1;16/04/2018;5000000;microempresarial
masculino;comercio;variedades;la_candelaria;3;10;28/06/2017;6000000;microempresarial
femenino;servicio;peluqueria;santo_domingo_savio;1;1;3/10/2018;3000000;microempresarial
femenino;comercio;variedades;belencito;2;13;29/01/2018;7800000;microempresarial
masculino;servicio;barberia;san_javier_no1;3;13;12/04/2018;6000000;microempresarial
femenino;comercio;variedades;andalucia;2;2;25/05/2018;4000000;microempresarial
masculino;comercio;variedades;san_german;3;7;25/04/2018;19531000;empresarial_ed
masculino;comercio;tienda;castilla;3;5;10/04/2019;4000000;microempresarial
masculino;servicio;lavadero_de;la_loma;2;60;6/09/2017;7300000;microempresarial
femenino;comercio;almacen_de_ropa_en;la_francia;2;2;3/08/2018;4500000;microempresarial
femenino;agropecuaria;criadero_de_animales;manrique_central_no_1;1;4;28/08/2017;5000000;microempresarial
femenino;industria;fabrica_de;villa_del_socorro;2;2;26/10/2018;780000;microempresarial
femenino;servicio;peluqueria;campo_valdes_no_1;2;4;3/11/2017;7300000;microempresarial
femenino;comercio;variedades;robledo;1;7;2/03/2017;3000000;microempresarial
femenino;comercio;variedades;la_esperanza;1;6;29/05/2018;3500000;microempresarial
femenino;comercio;papeleria;villa_flora;2;7;28/11/2016;6890000;microempresarial
masculino;comercio;tienda;juan_xxiii_la_quiebra;1;13;20/05/2019;8200000;microempresarial
masculino;comercio;variedades;buenos_aires;3;9;26/10/2017;32000000;empresarial_ed
femenino;industria;tienda;castilla;3;5;7/03/2019;5000000;microempresarial
masculino;comercio;tienda;el_salvador;3;9;8/05/2018;7800000;microempresarial
femenino;servicio;mantenimiento_en;san_javier_no1;2;12;24/04/2019;7500000;microempresarial
femenino;comercio;almacen_de_ropa_en;las_brisas;3;5;27/01/2017;6000000;microempresarial
masculino;comercio;variedades;santa_cruz;2;2;12/09/2017;3000000;microempresarial
femenino;comercio;variedades;manrique_oriental;3;3;31/05/2019;7500000;microempresarial
masculino;comercio;tienda;la_esperanza;1;6;11/05/2017;2000000;microempresarial
masculino;comercio;deposito_de;manrique_central_no_2;2;3;13/12/2016;6890000;microempresarial
femenino;comercio;variedades;enciso;2;8;9/08/2018;7800000;microempresarial
masculino;comercio;taller_de_electronica;villa_niza;2;2;15/03/2017;3000000;microempresarial
masculino;comercio;distribuidora_de;robledo;2;7;27/04/2018;7800000;microempresarial
femenino;comercio;almacen_de_ropa_en;cabecera_san_cristobal;2;60;26/10/2018;7000000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_central_no_2;2;3;12/04/2018;7800000;microempresarial
femenino;comercio;variedades;la_francia;2;2;23/05/2017;7000000;microempresarial
femenino;servicio;variedades;pedregal;3;6;23/11/2016;6890000;microempresarial
femenino;comercio;variedades;manrique_central_no_1;2;4;24/10/2018;7000000;microempresarial
masculino;comercio;papeleria;san_javier_no1;2;13;2/05/2016;5000000;microempresarial
masculino;comercio;variedades;belen;3;16;12/07/2017;7000000;microempresarial
femenino;servicio;productos_de_belleza;enciso;2;8;24/08/2018;7000000;microempresarial
masculino;comercio;variedades;doce_de_octubre_no1;2;6;12/07/2017;29909900;microempresarial
femenino;servicio;peluqueria;robledo;2;7;23/05/2018;4000000;microempresarial
femenino;comercio;tienda;santa_cruz;2;2;18/03/2019;5000000;microempresarial
femenino;comercio;miscelanea;olaya_herrera;1;7;20/10/2016;4000000;microempresarial
femenino;comercio;tienda;castilla;2;5;27/11/2017;7300000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_central_no_1;2;4;24/08/2017;7000000;microempresarial
femenino;servicio;peluqueria;castilla;3;5;30/04/2018;7000000;microempresarial
masculino;comercio;drogueria;manrique_central_no_1;2;4;12/03/2018;7000000;microempresarial
femenino;servicio;peluqueria;guayabal;3;7;28/02/2019;7500000;microempresarial
masculino;comercio;peluqueria;santander;2;6;31/08/2017;7000000;microempresarial
masculino;comercio;legumbreria;sucre;3;8;17/01/2017;7000000;microempresarial
masculino;industria;fabrica_de_helados;picacho;2;6;8/03/2016;6000000;microempresarial
femenino;industria;fabrica_de;robledo;1;7;6/06/2018;2300000;microempresarial
masculino;servicio;mantenimiento_en;manrique_central_no_2;3;3;24/02/2016;6443500;microempresarial
masculino;comercio;taller_de_electronica;belencito;2;13;1/08/2017;4000000;microempresarial
masculino;comercio;variedades;villa_hermosa;3;8;6/03/2018;5500000;microempresarial
masculino;comercio;variedades;la_francia;2;2;19/04/2017;7370000;microempresarial
femenino;comercio;tienda_naturista;cabecera_san_antonio;3;80;7/03/2018;5500000;microempresarial
femenino;industria;fabrica_de;castilla;2;5;17/01/2017;6000000;microempresarial
masculino;comercio;tienda;robledo;2;7;24/11/2017;7377000;microempresarial
masculino;comercio;almacen_de_ropa_en;belalcazar;3;5;28/06/2019;2200000;microempresarial
masculino;comercio;comidas_rapidas;pedregal;3;6;22/06/2018;3000000;microempresarial
femenino;comercio;comidas_rapidas;belen;2;16;3/10/2018;1200000;microempresarial
femenino;comercio;comidas_rapidas;santa_cruz;2;2;19/01/2017;5000000;microempresarial
femenino;comercio;tienda;enciso;1;8;20/06/2017;7377000;microempresarial
masculino;servicio;variedades;belen;2;16;31/07/2017;7300000;microempresarial
masculino;comercio;distribuidora_de;el_pinal;1;8;12/04/2016;27000000;empresarial_ed
masculino;servicio;barberia;alfonso_lopez;2;5;11/10/2017;4000000;microempresarial
femenino;comercio;almacen_de_ropa_en;san_javier_no1;2;13;5/04/2019;6000000;microempresarial
femenino;industria;fabrica_de;carpinelo;1;1;24/07/2018;5000000;microempresarial
masculino;servicio;mantenimiento_en;castilla;2;5;13/03/2018;5000000;microempresarial
femenino;comercio;comidas_rapidas;aranjuez;2;4;9/04/2018;4500000;microempresarial
femenino;comercio;organización_y;santo_domingo_savio;2;1;2/05/2018;7800000;microempresarial
femenino;comercio;variedades;villa_hermosa;3;8;27/06/2018;7800000;microempresarial
femenino;comercio;tienda;santo_domingo_savio;1;1;14/09/2018;7800000;microempresarial
femenino;industria;fabrica_de;maria_cano;1;3;1/03/2018;3000000;microempresarial
femenino;industria;fabrica_de;la_francia;2;2;14/09/2018;4500000;microempresarial
femenino;servicio;peluqueria;pablo_vi;2;2;29/01/2018;7500000;microempresarial
femenino;comercio;cafe_e_internet;enciso;3;8;12/07/2016;5000000;microempresarial
femenino;comercio;productos_de_belleza;andalucia;2;2;21/04/2017;7000000;microempresarial
masculino;industria;fabrica_de;robledo;2;7;11/04/2018;7000000;microempresarial
femenino;comercio;peluqueria;picacho;1;6;13/03/2018;7000000;microempresarial
femenino;servicio;fabrica_de;santa_cruz;2;2;23/05/2017;7000000;microempresarial
masculino;industria;fabrica_de_calzado;castilla;3;5;23/07/2018;7600000;microempresarial
masculino;industria;carpinteria;buenos_aires;3;9;30/06/2016;6890000;microempresarial
masculino;servicio;mantenimiento_en;san_javier_no2;1;13;25/10/2018;7800000;microempresarial
masculino;comercio;variedades;san_jose_de_la_cima_no;1;3;9/11/2017;2500000;microempresarial
femenino;servicio;fabrica_de_ceramica;olaya_herrera;1;7;18/10/2018;5000000;microempresarial
femenino;comercio;comidas_rapidas;la_francia;2;2;7/12/2016;4000000;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;1;60;12/04/2018;1200000;microempresarial
femenino;comercio;comidas_rapidas;enciso;2;8;28/11/2017;7377000;microempresarial
masculino;industria;panaderia;aranjuez;2;4;17/04/2018;7800000;microempresarial
femenino;comercio;tienda;campo_valdes_no_1;2;4;1/02/2018;7800000;microempresarial
femenino;comercio;peluqueria;manrique_oriental;3;3;21/06/2016;4000000;microempresarial
masculino;industria;carpinteria;kennedy;2;6;20/11/2017;7000000;microempresarial
femenino;comercio;comidas_rapidas;moravia;2;4;23/06/2017;7377000;microempresarial
femenino;comercio;comidas_rapidas;robledo;2;7;8/07/2016;5000000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;3;4;13/09/2017;7370000;microempresarial
masculino;comercio;distribuidora_de;belencito;2;13;21/12/2018;7800000;microempresarial
masculino;servicio;restaurante;san_javier_no1;3;13;3/06/2016;6890000;microempresarial
femenino;servicio;barberia;enciso;2;8;28/12/2016;4000000;microempresarial
masculino;comercio;marroquineria;la_floresta;2;12;1/11/2017;7300000;microempresarial
femenino;comercio;variedades;manrique_central_no_1;1;4;13/02/2017;5000000;microempresarial
femenino;comercio;variedades;tricentenario;2;5;16/04/2018;7800000;microempresarial
femenino;servicio;peluqueria;guayabal;3;15;1/11/2017;7377000;microempresarial
femenino;comercio;variedades;castilla;3;5;28/01/2019;8000000;microempresarial
femenino;comercio;comidas_rapidas;robledo;3;9;9/03/2017;7300000;microempresarial
femenino;industria;fabrica_de;buenos_aires;3;9;7/12/2016;6000000;microempresarial
femenino;servicio;peluqueria;cordoba;3;7;28/02/2018;6000000;microempresarial
masculino;comercio;variedades;cabecera_san_cristobal;1;60;18/09/2018;3000000;microempresarial
femenino;comercio;panaderia;santa_cruz;2;2;17/05/2018;10000000;empresarial_ed
femenino;comercio;tienda_de_helados;cabecera_san_cristobal;2;60;13/12/2018;7000000;microempresarial
masculino;servicio;mantenimiento_en;villa_hermosa;3;8;3/10/2018;257230;microempresarial
femenino;comercio;variedades;manrique_central_no_2;3;3;26/09/2016;5000000;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;2;60;22/03/2017;2500000;microempresarial
femenino;comercio;almacen_de_ropa_en;santa_cruz;1;2;4/08/2017;7377000;microempresarial
femenino;servicio;peluqueria;manrique_central_no_1;2;4;12/07/2018;6000000;microempresarial
femenino;industria;fabrica_de;robledo;1;7;1/04/2016;6890000;microempresarial
femenino;comercio;variedades;san_pablo;2;1;28/11/2017;5000000;microempresarial
masculino;servicio;fabrica_de_muebles;santa_lucia;3;12;26/08/2016;6890000;microempresarial
femenino;comercio;variedades;robledo;3;7;22/03/2018;3000000;microempresarial
masculino;comercio;variedades;robledo;2;7;1/11/2017;5000000;microempresarial
masculino;comercio;comidas_rapidas;villatina;1;8;16/06/2017;5000000;microempresarial
femenino;comercio;variedades;guayabal;2;15;20/06/2018;3800000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_central_no_1;1;4;10/08/2017;4000000;microempresarial
femenino;servicio;comidas_rapidas;aranjuez;2;4;12/04/2016;4136000;microempresarial
femenino;comercio;tienda;moravia;2;4;10/05/2018;4000000;microempresarial
masculino;servicio;fabrica_de_juegos;belen;3;16;12/07/2017;7377000;microempresarial
masculino;servicio;peluqueria;santa_cruz;1;2;28/03/2017;3500000;microempresarial
femenino;comercio;variedades;la_loma;2;60;15/06/2016;5000000;microempresarial
femenino;industria;fabrica_de;moravia;1;4;5/04/2018;7800000;microempresarial
masculino;comercio;legumbreria;carpinelo;1;1;11/05/2018;2500000;microempresarial
femenino;comercio;tienda;la_colina;3;15;3/05/2019;6000000;microempresarial
masculino;industria;fabrica_de_calzado;calasanz;3;12;29/11/2018;7800000;microempresarial
femenino;comercio;miscelanea;castilla;2;5;7/11/2018;7800000;microempresarial
femenino;servicio;fotografia;belen;3;16;10/09/2018;7800000;microempresarial
femenino;comercio;restaurante;doce_de_octubre_no1;2;6;16/01/2018;7800000;microempresarial
femenino;comercio;variedades;castilla;3;5;17/05/2018;7800000;microempresarial
femenino;servicio;criadero_de_animales;robledo;2;7;7/12/2016;5000000;microempresarial
femenino;comercio;tienda;robledo;2;7;23/01/2017;7377000;microempresarial
masculino;servicio;variedades;manrique_central_no_1;2;4;18/05/2017;7300000;microempresarial
masculino;comercio;tienda;manrique_central_no_1;2;4;27/02/2017;7000000;microempresarial
femenino;comercio;tienda;manrique_central_no_1;2;4;5/09/2016;6890000;microempresarial
femenino;comercio;variedades;popular;2;1;28/10/2016;6890000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;2;4;5/12/2018;5000000;microempresarial
femenino;comercio;variedades;robledo;3;7;13/07/2017;7000000;microempresarial
femenino;servicio;cafe_e_internet;san_pablo;1;1;19/11/2016;6800000;microempresarial
femenino;industria;fabrica_de;santa_cruz;2;2;15/06/2018;6000000;microempresarial
femenino;industria;fabrica_de_alimentos;boston;3;10;13/10/2016;15000000;juridica_y_cap_semilla
femenino;comercio;variedades;robledo;3;7;2/02/2018;7800000;microempresarial
femenino;industria;fabrica_de;buenos_aires;2;9;24/01/2018;4000000;microempresarial
femenino;comercio;venta_de_calzado;20_de_julio;1;13;23/08/2018;7000000;microempresarial
masculino;industria;fabrica_de;cabecera_san_cristobal;2;60;22/12/2016;5000000;microempresarial
femenino;comercio;comidas_rapidas;buenos_aires;2;9;20/04/2017;5000000;microempresarial
femenino;industria;fabrica_de;llanaditas;2;8;30/06/2017;7200000;microempresarial
masculino;servicio;taller_de_mecanica;cabecera_san_cristobal;2;60;5/06/2017;7000000;microempresarial
femenino;comercio;distribuidora_de;campo_valdes_no_2;3;3;8/11/2018;4000000;microempresarial
masculino;servicio;criadero_de_animales;altavista;2;16;16/06/2017;14000000;agropecuaria
femenino;comercio;variedades;cabecera_san_cristobal;3;60;21/04/2017;3500000;microempresarial
femenino;servicio;peluqueria;20_de_julio;2;13;20/04/2018;4000000;microempresarial
femenino;servicio;fabrica_de;alfonso_lopez;2;5;18/07/2016;6890000;microempresarial
femenino;servicio;peluqueria;castilla;3;5;10/06/2019;8000000;microempresarial
masculino;comercio;comidas_rapidas;belen;2;16;2/02/2017;3500000;microempresarial
masculino;comercio;miscelanea;mirador_del_doce;2;6;1/06/2017;3000000;microempresarial
masculino;comercio;barberia;robledo;2;7;12/06/2018;7800000;microempresarial
femenino;comercio;variedades;buenos_aires;3;9;10/07/2017;7000000;microempresarial
femenino;industria;fabrica_de;llanaditas;1;8;9/02/2017;4000000;microempresarial
femenino;comercio;almacen_de_ropa_en;la_libertad;2;8;19/08/2016;6800000;microempresarial
masculino;industria;fabrica_de;el_socorro;2;13;10/03/2016;6890000;microempresarial
masculino;industria;fabrica_de;manrique_central_no_1;3;4;26/08/2016;1000000;microempresarial
masculino;comercio;almacen_de_ropa_en;enciso;2;8;29/09/2016;6890000;microempresarial
femenino;comercio;charcuteria;boyaca;3;5;7/02/2018;6000000;microempresarial
femenino;servicio;peluqueria;cordoba;3;7;11/10/2017;7370000;microempresarial
masculino;comercio;cafeteria;castilla;3;5;2/02/2018;7812000;microempresarial
femenino;comercio;legumbreria;san_javier_no1;3;13;26/05/2016;6890000;microempresarial
femenino;comercio;tienda;alfonso_lopez;2;5;6/06/2019;7500000;microempresarial
femenino;comercio;comidas_rapidas;santo_domingo_savio;1;1;11/12/2017;1300000;microempresarial
masculino;servicio;barberia;picacho;1;6;6/06/2017;3500000;microempresarial
femenino;comercio;tienda;picachito;1;6;29/03/2017;5000000;microempresarial
femenino;industria;fabrica_de;buenos_aires;3;9;10/07/2018;3000000;microempresarial
femenino;comercio;almacen_de_ropa_en;robledo;1;7;3/05/2019;8200000;microempresarial
masculino;servicio;taller_de_mecanica;kennedy;2;6;4/01/2019;7000000;microempresarial
femenino;industria;fabrica_de;enciso;3;8;15/05/2018;7000000;microempresarial
femenino;comercio;drogueria;aranjuez;3;4;21/04/2017;7000000;microempresarial
masculino;servicio;barberia;buenos_aires;2;9;26/10/2017;7000000;microempresarial
femenino;industria;fabrica_de;robledo;2;7;1/06/2018;5000000;microempresarial
femenino;industria;fabrica_de;enciso;2;8;20/04/2016;5000000;microempresarial
femenino;industria;fabrica_de;robledo;2;7;1/06/2016;2100000;microempresarial
femenino;comercio;variedades;manrique_central_no_2;2;3;20/04/2018;5000000;microempresarial
femenino;comercio;variedades;palmitas;1;50;20/11/2017;7377000;microempresarial
femenino;comercio;panaderia;moravia;2;4;15/02/2018;6000000;microempresarial
femenino;comercio;variedades;alfonso_lopez;2;5;4/11/2016;6000000;microempresarial
femenino;industria;fabrica_de;aranjuez;3;4;24/10/2017;5500000;microempresarial
femenino;comercio;comidas_rapidas;san_diego;2;10;9/08/2018;7800000;microempresarial
femenino;comercio;variedades;enciso;2;8;31/10/2018;7800000;microempresarial
femenino;industria;fabrica_de;barrio_caicedo;1;9;31/08/2018;6000000;microempresarial
femenino;comercio;comidas_rapidas;campo_valdes_no_1;3;4;3/02/2017;7377000;microempresarial
femenino;comercio;tienda;manrique_central_no_2;2;3;10/04/2018;7812000;microempresarial
femenino;servicio;comidas_rapidas;robledo;0;7;15/04/2016;6890000;microempresarial
femenino;comercio;deposito_de;barrio_caicedo;1;9;10/08/2018;5000000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_oriental;2;3;1/08/2017;7377000;microempresarial
femenino;servicio;panaderia;pablo_vi;2;2;3/10/2018;2250000;microempresarial
femenino;comercio;fabrica_de;el_salvador;2;9;13/02/2019;5000000;microempresarial
femenino;industria;fabrica_de_calzado;popular;2;1;30/08/2016;6890000;microempresarial
femenino;servicio;variedades;la_floresta;3;12;30/05/2017;6000000;microempresarial
femenino;comercio;restaurante;robledo;2;7;8/02/2019;8281000;microempresarial
femenino;comercio;almacen_de_ropa_en;san_javier_no2;1;13;28/09/2017;1000000;microempresarial
masculino;comercio;comidas_rapidas;moscu_no_1;1;2;22/02/2018;7800000;microempresarial
femenino;comercio;variedades;moravia;2;4;6/06/2018;1500000;microempresarial
femenino;industria;fabrica_de;robledo;2;7;13/01/2017;243010;microempresarial
masculino;comercio;reciclaje;manrique_central_no_1;2;4;25/05/2018;3000000;microempresarial
femenino;servicio;productos_de_belleza;villa_hermosa;3;8;9/11/2016;6890000;microempresarial
masculino;industria;carpinteria;cabecera_san_cristobal;1;13;15/01/2019;3000000;microempresarial
masculino;comercio;legumbreria;juan_xxiii_la_quiebra;1;13;22/12/2017;4400000;microempresarial
femenino;servicio;restaurante;buenos_aires;2;7;27/09/2016;6890000;microempresarial
femenino;comercio;variedades;el_salvador;3;9;5/02/2018;7000000;microempresarial
masculino;comercio;almacen_de_ropa_en;la_america;3;12;8/11/2018;3000000;microempresarial
femenino;servicio;peluqueria;aranjuez;3;4;24/04/2018;2000000;microempresarial
masculino;comercio;comidas_rapidas;barrio_caicedo;1;9;22/09/2017;7370000;microempresarial
femenino;comercio;panaderia;robledo;2;7;6/02/2017;4000000;microempresarial
femenino;comercio;charcuteria;cabecera_san_cristobal;2;60;27/02/2019;7000000;microempresarial
femenino;comercio;comidas_rapidas;robledo;2;7;5/03/2019;7000000;microempresarial
femenino;comercio;venta_de_calzado;barrio_caicedo;2;9;2/11/2016;3000000;microempresarial
masculino;servicio;variedades;belen;2;16;20/11/2017;7000000;microempresarial
femenino;comercio;variedades;manrique_central_no_1;2;4;5/07/2017;6080000;microempresarial
masculino;agropecuaria;sembrados;san_josé_de_la_montaña;1;60;4/12/2017;14000000;microempresarial
femenino;servicio;gimnasio;cabecera_san_cristobal;3;60;29/11/2016;6000000;microempresarial
masculino;servicio;venta_de_pollos;cabecera_san_cristobal;2;60;26/07/2017;7300000;microempresarial
femenino;comercio;fabrica_de;popular;2;1;13/05/2019;7300000;microempresarial
femenino;comercio;comidas_rapidas;manrique_oriental;2;3;4/05/2018;5000000;microempresarial
masculino;comercio;legumbreria;san_javier_no1;1;13;7/09/2017;7000000;microempresarial
femenino;comercio;tienda;belen;3;16;6/09/2017;5000000;microempresarial
masculino;servicio;mantenimiento_en;manrique_oriental;3;3;31/07/2018;7800000;microempresarial
femenino;comercio;comidas_rapidas;santa_cruz;2;2;8/08/2017;5000000;microempresarial
masculino;comercio;distribuidora_de;santa_cruz;2;2;13/02/2018;7800000;microempresarial
femenino;industria;fabrica_de;popular;2;1;13/12/2016;6000000;microempresarial
masculino;servicio;comidas_rapidas;san_javier_no1;2;13;5/02/2018;2000000;microempresarial
masculino;servicio;taller_de_mecanica;manrique_central_no_2;1;3;10/07/2018;2500000;microempresarial
femenino;comercio;restaurante;aranjuez;3;4;9/05/2017;5500000;microempresarial
femenino;servicio;cafe_e_internet;cabecera_san_antonio;3;80;10/06/2016;6000000;microempresarial
masculino;comercio;charcuteria;belen;2;16;8/02/2017;7370000;microempresarial
femenino;comercio;comidas_rapidas;manrique_central_no_2;3;3;18/01/2019;5000000;microempresarial
femenino;comercio;tienda;playon_de_los;1;2;6/01/2017;6890000;microempresarial
femenino;servicio;comidas_rapidas;san_javier_no1;2;13;28/04/2016;6500000;microempresarial
masculino;industria;fabrica_de_calzado;robledo;3;7;11/08/2017;7370000;microempresarial
femenino;comercio;almacen_de_ropa_en;la_candelaria;1;10;3/10/2018;7800000;microempresarial
femenino;comercio;tienda;campo_valdes_no_1;3;4;7/04/2016;6890000;microempresarial
femenino;comercio;almacen_de_ropa_en;moravia;1;4;2/08/2017;1000000;microempresarial
masculino;comercio;tienda;20_de_julio;2;13;19/04/2016;6000000;microempresarial
femenino;comercio;variedades;manrique_central_no_1;2;4;9/11/2018;2000000;microempresarial
femenino;servicio;comidas_rapidas;manrique_central_no_1;2;4;3/10/2016;6890000;microempresarial
femenino;comercio;variedades;la_francia;2;2;8/04/2016;4136000;microempresarial
masculino;servicio;publicidad_y;san_javier_no1;3;13;3/08/2017;7370000;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;2;60;5/05/2017;5000000;microempresarial
masculino;agropecuaria;viveros;cabecera_san_cristobal;2;60;2/05/2017;3000000;microempresarial
femenino;servicio;peluqueria;robledo;2;7;12/12/2017;7377000;microempresarial
masculino;servicio;organización_y;santander;2;6;2/03/2018;3500000;microempresarial
masculino;comercio;peluqueria;andalucia;2;2;25/01/2017;5000000;microempresarial
femenino;industria;fabrica_de;aranjuez;3;4;13/12/2017;4000000;microempresarial
femenino;comercio;almacen_de_ropa_en;santa_lucia;3;12;27/07/2018;7800000;microempresarial
femenino;comercio;variedades;moravia;1;4;27/06/2018;2000000;microempresarial
masculino;industria;fabrica_de_alimentos;robledo;2;7;20/04/2018;7800000;microempresarial
femenino;comercio;comidas_rapidas;robledo;2;7;5/04/2018;6500000;microempresarial
femenino;comercio;variedades;cabecera_san_antonio;3;80;3/08/2018;3000000;microempresarial
femenino;industria;fabrica_de;robledo;2;7;30/08/2016;6890000;microempresarial
masculino;comercio;papeleria;cabecera_san_cristobal;3;60;10/11/2017;7300000;microempresarial
femenino;servicio;papeleria;buenos_aires;1;9;26/11/2018;7812000;microempresarial
femenino;comercio;fabrica_de;doce_de_octubre_no1;2;6;5/01/2018;5000000;microempresarial
femenino;industria;carpinteria;cabecera_san_antonio;2;80;26/01/2018;3500000;microempresarial
masculino;industria;fabrica_de;robledo;2;7;12/09/2017;5000000;microempresarial
femenino;comercio;comidas_rapidas;cabecera_san_cristobal;2;60;22/02/2018;6000000;microempresarial
masculino;comercio;variedades;castilla;3;5;20/09/2018;7000000;microempresarial
masculino;servicio;barberia;aranjuez;2;4;12/03/2019;8281000;microempresarial
femenino;industria;fabrica_de;andalucia;1;2;29/08/2018;6000000;microempresarial
femenino;comercio;restaurante;robledo;2;7;24/07/2017;7000000;microempresarial
masculino;comercio;variedades;picacho;1;6;22/01/2018;7000000;microempresarial
masculino;comercio;comidas_rapidas;moravia;2;4;8/07/2016;5000000;microempresarial
femenino;comercio;tienda;castilla;3;5;19/09/2017;7377000;microempresarial
femenino;comercio;variedades;robledo;3;7;5/05/2017;7370000;microempresarial
masculino;comercio;tienda;popular;2;1;26/04/2018;2000000;microempresarial
femenino;comercio;variedades;villatina;1;8;16/03/2017;7370000;microempresarial
masculino;comercio;variedades;robledo;3;7;22/09/2017;7377000;microempresarial
femenino;servicio;peluqueria;villa_hermosa;3;8;5/01/2016;3000000;microempresarial
masculino;comercio;legumbreria;castilla;3;5;22/05/2018;5000000;microempresarial
femenino;industria;fabrica_de;robledo;3;7;18/02/2019;8200000;microempresarial
masculino;industria;fotografia;playon_de_los;2;2;8/06/2016;6000000;microempresarial
femenino;servicio;mantenimiento_en;altavista;3;16;8/07/2016;6890000;microempresarial
femenino;comercio;comidas_rapidas;las_palmas;3;10;6/11/2018;4000000;microempresarial
femenino;servicio;peluqueria;picacho;1;6;6/12/2017;5000000;microempresarial
masculino;industria;fabrica_de;villa_hermosa;2;8;9/04/2018;6000000;microempresarial
masculino;comercio;restaurante;aranjuez;2;4;27/06/2018;1500000;microempresarial
masculino;comercio;variedades;robledo;3;7;25/02/2016;6890000;microempresarial
femenino;comercio;comidas_rapidas;villa_hermosa;2;8;9/11/2017;3000000;microempresarial
masculino;comercio;variedades;villatina;2;8;17/01/2018;5000000;microempresarial
masculino;servicio;mensajeria;santa_cruz;2;2;18/04/2017;7000000;microempresarial
masculino;servicio;lavadero_de;robledo;3;7;7/02/2017;2500000;microempresarial
femenino;industria;fabrica_de;san_antonio;1;8;8/05/2018;7000000;microempresarial
femenino;comercio;tienda;enciso;2;8;25/05/2018;7000000;microempresarial
femenino;comercio;papeleria;cabecera_san_antonio;1;80;9/11/2016;1500000;microempresarial
femenino;industria;fabrica_de;san_javier_no2;1;13;20/04/2016;4500000;microempresarial
masculino;comercio;tienda_de_helados;la_floresta;3;12;15/03/2016;6800000;microempresarial
femenino;agropecuaria;jardineria;cabecera_san_cristobal;2;60;21/02/2017;3000000;fomento_agropecuario
masculino;servicio;variedades;enciso;2;8;13/03/2017;6000000;microempresarial
femenino;industria;fabrica_de;aranjuez;2;4;18/12/2017;7300000;microempresarial
masculino;servicio;barberia;tejelo;3;5;5/10/2016;5000000;microempresarial
femenino;industria;fabrica_de;san_javier_no1;1;13;8/02/2017;4000000;microempresarial
femenino;servicio;peluqueria;buenos_aires;3;9;24/05/2019;8000000;microempresarial
masculino;comercio;restaurante;santo_domingo_savio;1;1;14/11/2018;7800000;microempresarial
femenino;industria;almacen_de_ropa_en;cabecera_san_antonio;2;80;27/07/2017;5000000;microempresarial
femenino;comercio;variedades;santo_domingo_savio;1;1;23/05/2018;6500000;microempresarial
femenino;comercio;comidas_rapidas;florencia;3;5;10/08/2018;2500000;microempresarial
femenino;comercio;comidas_rapidas;campo_valdes_no_1;3;4;4/11/2016;6000000;microempresarial
masculino;comercio;variedades;manrique_central_no_2;2;3;22/05/2019;8000000;microempresarial
masculino;comercio;almacen_de_ropa_en;la_salle;1;3;6/03/2018;7800000;microempresarial
femenino;industria;fabrica_de;sucre;2;8;16/11/2017;7000000;microempresarial
femenino;comercio;almacen_de_ropa_en;robledo;1;7;26/07/2017;4500000;microempresarial
masculino;comercio;ferreteria;belen;2;16;19/02/2019;6000000;microempresarial
femenino;comercio;tienda;popular;2;1;29/02/2016;3000000;microempresarial
masculino;servicio;taller_de_mecanica;robledo;2;7;11/09/2017;7300000;microempresarial
femenino;servicio;peluqueria;altavista;1;16;3/10/2018;6750000;microempresarial
femenino;servicio;restaurante;castilla;3;5;16/07/2018;7800000;microempresarial
femenino;industria;panaderia;san_javier_no1;3;13;1/02/2016;10000000;juridica_y_cap_semilla
femenino;industria;fabrica_de_calzado;castilla;3;5;12/07/2018;5000000;microempresarial
femenino;industria;fabrica_de;enciso;2;8;3/08/2018;6000000;microempresarial
masculino;comercio;panaderia;el_rodeo;3;15;22/11/2016;6890000;microempresarial
femenino;comercio;distribuidora_de;popular;2;1;29/03/2017;4000000;microempresarial
femenino;comercio;comidas_rapidas;belalcazar;2;5;21/06/2018;5000000;microempresarial
femenino;comercio;tienda_naturista;el_socorro;2;13;5/06/2018;3000000;microempresarial
masculino;comercio;fabrica_de_alimentos;picacho;1;6;6/02/2019;2000000;microempresarial
masculino;servicio;fotografia;juan_xxiii_la_quiebra;2;13;1/06/2018;7800000;microempresarial
